tile_name,pixel_x,pixel_y,center_x,center_y,longitude,latitude,distance_from_center,match_confidence,main_image
tile_4.tif,0,1920,320,2240,-82.73716767392459,27.534577764206052,5033.076395208004,0.9980475902557372,20241011aC0824415w273215n.tif
tile_12.tif,0,7040,320,7360,-82.73716767392459,27.527671338289963,5126.809729256587,0.9975448250770568,20241011aC0824415w273215n.tif
tile_166.tif,7040,0,7360,320,-82.72767133828997,27.53716767392459,5126.809729256587,0.9432043433189392,20241011aC0824415w273215n.tif
tile_194.tif,7680,8320,8000,8640,-82.72680803505045,27.525944731810934,5129.555341352699,0.9983850121498108,20241011aC0824415w273215n.tif
tile_208.tif,8320,7680,8640,8000,-82.72594473181094,27.52680803505045,5129.555341352699,0.9932761788368224,20241011aC0824415w273215n.tif
tile_150.tif,8766,7331,9086,7651,-82.72534311736591,27.52727880509825,5276.625531530544,0.5016101598739624,20241011aC0824415w273215n.tif
tile_17.tif,640,640,960,960,-82.73630437068508,27.53630437068508,5299.058218211987,0.9961332082748412,20241011aC0824415w273215n.tif
tile_31.tif,1280,0,1600,320,-82.73544106744556,27.53716767392459,5375.799289408041,0.9569990634918212,20241011aC0824415w273215n.tif
tile_3.tif,0,1280,320,1600,-82.73716767392459,27.535441067445568,5375.799289408041,0.9982187747955322,20241011aC0824415w273215n.tif
tile_29.tif,640,8320,960,8640,-82.73630437068508,27.525944731810934,5432.172493579342,0.9979041814804076,20241011aC0824415w273215n.tif
tile_197.tif,8320,640,8640,960,-82.72594473181094,27.53630437068508,5432.172493579342,0.9321060180664062,20241011aC0824415w273215n.tif
tile_181.tif,7680,0,8000,320,-82.72680803505045,27.53716767392459,5485.400441171091,0.9639748334884644,20241011aC0824415w273215n.tif
tile_13.tif,0,7680,320,8000,-82.73716767392459,27.52680803505045,5485.400441171091,0.997852087020874,20241011aC0824415w273215n.tif
tile_209.tif,8320,8320,8640,8640,-82.72594473181094,27.525944731810934,5562.101940813383,0.99838525056839,20241011aC0824415w273215n.tif
tile_224.tif,8593,8115,8913,8435,-82.72557647902283,27.52622125862985,5620.35763986599,0.541290819644928,20241011aC0824415w273215n.tif
tile_16.tif,640,0,960,320,-82.73630437068508,27.53716767392459,5769.38280927865,0.960414469242096,20241011aC0824415w273215n.tif
tile_2.tif,0,640,320,960,-82.73716767392459,27.53630437068508,5769.38280927865,0.997934877872467,20241011aC0824415w273215n.tif
tile_196.tif,8320,0,8640,320,-82.72594473181094,27.53716767392459,5891.880684467396,0.873568594455719,20241011aC0824415w273215n.tif
tile_14.tif,0,8320,320,8640,-82.73716767392459,27.525944731810934,5891.880684467396,0.9982409477233888,20241011aC0824415w273215n.tif
tile_218.tif,187,8775,507,9095,-82.73691542750929,27.5253309771641,6074.087915070048,0.4796382486820221,20241011aC0824415w273215n.tif
tile_217.tif,177,8774,497,9094,-82.73692891662242,27.52533232607541,6080.285272912777,0.5364733338356018,20241011aC0824415w273215n.tif
tile_216.tif,177,8775,497,9095,-82.73692891662242,27.5253309771641,6081.006824531609,0.5452114343643188,20241011aC0824415w273215n.tif
tile_212.tif,153,8754,473,9074,-82.7369612904939,27.525359304301645,6082.5525069661335,0.5354444980621338,20241011aC0824415w273215n.tif
tile_215.tif,170,8775,490,9095,-82.7369383590016,27.5253309771641,6085.855157658618,0.5434184074401855,20241011aC0824415w273215n.tif
tile_213.tif,168,8775,488,9095,-82.73694105682422,27.5253309771641,6087.241164928493,0.5483983159065247,20241011aC0824415w273215n.tif
tile_214.tif,153,8763,473,9083,-82.7369612904939,27.52534716409984,6089.017326301511,0.5396639108657837,20241011aC0824415w273215n.tif
tile_211.tif,154,8764,474,9084,-82.73695994158258,27.52534581518853,6089.040811162296,0.5446370840072632,20241011aC0824415w273215n.tif
tile_1.tif,0,0,320,320,-82.73716767392459,27.53716767392459,6204.154898130768,0.9926536679267884,20241011aC0824415w273215n.tif
